title,Ingridients,webLink,Images
Oven-baked rigatoni with wild boar salami,"['1 good lug extra virgin olive oil', '½ wild boar salami , sliced (or use Napoli salami)', '1 red onion , peeled and sliced', '1 clove garlic , peeled and sliced', '4 tablespoons balsamic vinegar', '400 g tinned chopped tomatoes', '3 tablespoons crème fraîche', '1 large bunch fresh basil , leaves picked and chopped', 'sea salt', 'freshly ground black pepper', '300 g rigatoni', '1 ball buffalo mozzarella , sliced']",https://www.jamieoliver.com/recipes/pasta-recipes/oven-baked-rigatoni-with-wild-boar-salami/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/370_1_1439304364.jpg?tr=w-330
Chicken and mushroom pasta bake (Spaghetti tetrazzini),"['20 g dried porcini mushrooms', 'olive oil', '4 higher-welfare chicken thighs , boned, skinned and cut into bite-sized pieces', 'sea salt', 'freshly ground black pepper', '2 cloves of garlic , peeled and finely sliced', '350 g mixed fresh mushrooms , cleaned and torn', '200 ml white wine', '320 g dried spaghetti', '300 ml single cream', '150 g Parmesan cheese , grated', '1 sprig of fresh basil , leaves picked']",https://www.jamieoliver.com/recipes/pasta-recipes/chicken-and-mushroom-pasta-bake-spaghetti-tetrazzini/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/125_1_1439299075.jpg?tr=w-330
Baked pasta with tomatoes & mozzarella (Pasta al forno con pomodori e mozzarella),"['extra virgin olive oil', '1 white onion , peeled and finely chopped', '2 cloves garlic , peeled and finely sliced', '1-2 dried red chillies , crumbled', '1.5 kg ripe tomatoes , or 3 x 400g cans of good-quality plum tomatoes', '1 large handful fresh basil leaves', '1 tablespoon red wine vinegar , optional', '14 oz dried orecchiette', '4 big handfuls Parmesan cheese , freshly grated', '3 x 5 oz mozzarella balls']",https://www.jamieoliver.com/recipes/pasta-recipes/baked-pasta-with-tomatoes-and-mozzarella-pasta-al-forno-con-pomodori-e-mozzarella/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/43_1_1439914636.jpg?tr=w-330
Buddy's easy meatballs,"['1 onion', '4 cloves of garlic', '1 courgette', '6 chestnut mushrooms', 'olive oil', '200 g higher-welfare lean minced beef', '200 g higher-welfare lean minced pork', '50 g wholemeal breadcrumbs', '20 g Parmesan cheese', '1 large free-range egg', '1 x 600 g jar of passata']",https://www.jamieoliver.com/recipes/pasta-recipes/buddys-easy-meatballs/,https://img.jamieoliver.com/jamieoliver/recipe-database/111664738.jpg?tr=w-330
Meatballs,"['800 g quality lean meat , for mincing, or bought minced meat', '2 slices of bread', '½ teaspoon cumin seeds', '½ a small dried red chilli', '1 sprig of fresh rosemary', '2 level tablespoons dried oregano', '1 large free-range egg yolk', 'olive oil', '1 x', '2 handfuls of fresh basil', '60 g mozzarella cheese', '60 g Parmesan cheese', 'OPTIONAL', '1 onion', '1 clove of garlic', 'olive oil', '1 level tablespoon Dijon mustard']",https://www.jamieoliver.com/recipes/minced-beef-recipes/naked-chef-meatballs/,https://img.jamieoliver.com/jamieoliver/recipe-database/89156533.jpg?tr=w-330
Messy meatball buns,"['400 g lean minced beef', '8 heaped teaspoons green pesto', '1 X 400 g tin of plum tomatoes', '1 x 125 g ball of mozzarella', '4 soft burger buns']",https://www.jamieoliver.com/recipes/beef-recipes/messy-meatball-buns/,https://img.jamieoliver.com/jamieoliver/recipe-database/55846368.jpg?tr=w-330
Pork meatballs,"['1 bunch of fresh mint , (30g)', '1 x 400g tin of cannellini beans', '450g higher-welfare pork fillet', '2 heaped teaspoons wholegrain mustard', '50g porridge oats', 'olive oil', '2 red onions', '2 eating apples', '1 tablespoon Worcestershire sauce', '2 tablespoons plain wholemeal flour', '1 litre organic chicken stock', '4 wholemeal buns', '30g Cheddar cheese', '100g watercress and/or rocket']",https://www.jamieoliver.com/recipes/pork-recipes/pork-meatballs/,https://img.jamieoliver.com/jamieoliver/recipe-database/4yJRyoK9Kkn95DVucO28V2.jpg?tr=w-330
Chilli con carne meatballs,"['160g brown basmati rice', '2 spring onions', '1 red pepper', '3 sprigs fresh coriander', '200g lean minced beef', '½ teaspoon sweet smoked paprika', '¼ teaspoon chilli powder', 'olive oil', '½ teaspoon cumin seeds', '1 400g tin plum tomatoes', '1 400g tin black beans', '2 fresh green chillies', '2 tablespoons natural yoghurt', '1 lime']",https://www.jamieoliver.com/recipes/beef-recipes/chilli-con-carne-meatballs-with-sweet-peppers-black-beans/,https://img.jamieoliver.com/jamieoliver/recipe-database/46337848.jpg?tr=w-330
Mega meatball sub,"['olive oil', '1 small potato', '500 g minced higher-welfare pork shoulder', '500 g quality minced beef', '4 sprigs of fresh rosemary', '6 submarine rolls', 'red wine vinegar', '100 g Red Leicester cheese', '50 g watercress', 'GRAVY', '2 red onions', '1 bulb of fennel', '1 heaped tablespoon plain flour', '100 ml porter or stout', '1 litre quality organic chicken stock', '1 tablespoon HP sauce', '1 tablespoon tomato ketchup', '1 tablespoon Worcestershire sauce', '1 teaspoon English mustard', '1 tablespoon mango chutney']",https://www.jamieoliver.com/recipes/beef-recipes/mega-meatball-sub/,https://img.jamieoliver.com/jamieoliver/recipe-database/83619417.jpg?tr=w-330
Sicilian Meatballs Al Forno,"['50 g raisins', '3 tablespoons balsamic vinegar', '500 g lamb neck fillet and/or offcuts', '50 g sun-dried tomatoes', '½ a bunch of fresh flat-leaf parsley', '100 g fresh breadcrumbs', '50 g pine nuts', '1 lemon', '1 teaspoon dried oregano', '50 g Parmesan cheese', 'olive oil', '120 g buffalo mozzarella', '500 g dried spaghetti', 'extra virgin olive oil', 'ARRABBIATA SAUCE', '1 small red onion', '2 cloves of garlic', '2 quality anchovy fillets', '1 fresh red chilli', '1 small dried chilli', '2 x 400 g tins of quality plum tomatoes', '1 pinch of ground cinnamon', 'red wine vinegar', '1 teaspoon sugar , optional', '½ a bunch of fresh basil']",https://www.jamieoliver.com/recipes/lamb-recipes/sicilian-meatballs-al-forno/,https://img.jamieoliver.com/jamieoliver/recipe-database/46260602.jpg?tr=w-330
Sriracha,"['2-3 tablespoons palm sugar', '100 g long red chillies', '75 g bird’s eye chillies', '12 cloves of garlic', '150 ml distilled vinegar']",https://www.jamieoliver.com/recipes/vegetables-recipes/sriracha/,https://img.jamieoliver.com/jamieoliver/recipe-database/CtzG5KWy4pz8tHAiXnt7bD.jpg?tr=w-330
Gennaro’s meatball sandwiches,"['100 g stale ciabatta', '80 g mortadella', '4 cloves of garlic , peeled', '½ a bunch of fresh flat-leaf parsley , leaves picked', '400 g quality beef mince', '400 g higher-welfare pork mince', '2 large free-range eggs', '30 g Parmesan cheese , freshly grated', 'sea salt', 'freshly ground black pepper', 'olive oil', '1 onion , peeled', '½ a fresh red chilli , deseeded', '1 x 450 g jar of roasted red peppers , in brine', '50 ml white wine', '2 x 400 g tins of plum tomatoes', 'balsamic vinegar', '150 g smoked mozzarella', '12 soft bread rolls']",https://www.jamieoliver.com/recipes/beef-recipes/gennaro-s-meatball-sandwiches/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1047_15_1437993937.jpg?tr=w-330
Mountain meatballs,"['olive oil', '2 red onions , peeled and finely diced', '1.2 kg good-quality minced meat (beef, buffalo or a mixture)', '1 heaped teaspoon Dijon mustard', '1 teaspoon dried oregano', 'a pinch of cumin seeds , bashed up in a pestle and mortar', '1 teaspoon coriander seeds , bashed up in a pestle and mortar', '2 handfuls of breadcrumbs', '2 large free-range eggs', '100 g freshly grated Cheddar cheese', 'CHILLI SAUCE', '1 large red onion , peeled and finely diced', '2 red or yellow peppers , deseeded and roughly chopped', '10 cloves of garlic , peeled and finely sliced', '1-2 fresh red chillies , deseeded and finely chopped, to taste', '½ teaspoon smoked paprika', '6 tablespoons Worcestershire sauce', '6 heaped tablespoons tomato ketchup', '6 tablespoons cider vinegar', '6 tablespoons molasses or dark brown sugar', '2 tablespoons Dijon mustard', '400 ml hot coffee', '3 plum tomatoes , quartered', '½ a bunch of fresh flat-leaf parsley , (15g)']",https://www.jamieoliver.com/recipes/beef-recipes/mountain-meatballs/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/985_1_1438787840.jpg?tr=w-330
Meatballs,"['1 small onion', '1 fresh red chilli', 'olive oil', '2 x 400 g tins of quality plum tomatoes', '2 slices of stale bread', '250 g lean minced beef or higher-welfare veal', '250 g lean minced higher-welfare pork', '½ teaspoon ground nutmeg', '1 lemon', '1 large free-range egg yolk', '1 sprig of fresh sage', '1 sprig of fresh rosemary', '1 large handful of garden peas', 'pecorino cheese', 'a few sprigs of fresh marjoram , optional']",https://www.jamieoliver.com/recipes/beef-recipes/meatballs/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/694_1_1439302914.jpg?tr=w-330
The best tuna meatballs (Le migliori polpette di tonno),"['for the tomato sauce', 'olive oil', '1 small onion , peeled and finely chopped', '4 cloves garlic , peeled and finely sliced', '1 teaspoon dried oregano', '2 x 400 g good-quality tinned plum tomatoes', 'sea salt', 'freshly ground black pepper', 'red wine vinegar', '1 small bunch fresh flat-leaf parsley , leaves picked and roughly chopped', 'for the meatballs', '400 g tuna , from sustainable sources, ask your fishmonger', 'olive oil', '55 g pine nuts', '1 level teaspoon ground cinnamon', 'sea salt', 'freshly ground black pepper', '1 teaspoon dried oregano', '1 handful fresh flat-leaf parsley , chopped', '100 g stale breadcrumbs', '25 g Parmesan , freshly grated', '2 free-range eggs', '1 lemon']",https://www.jamieoliver.com/recipes/fish-recipes/the-best-tuna-meatballs-le-migliori-polpette-di-tonno/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/609_1_1438681490.jpg?tr=w-330
"Quick sausage meatballs with a tomato & basil sauce, spaghetti & sweet raw peas","['olive oil', '8 good-quality pork sausages', '500 g spaghetti', '300 g fresh peas , in their pods', '1 block Parmesan cheese , to serve', 'a few sprigs fresh marjoram, thyme or rosemary , leaves picked', 'For the tomato sauce', 'olive oil', '2 cloves garlic , peeled and finely sliced', '½ a bunch of fresh basil , (30g), leaves picked, stalks finely chopped', '2 x 400 g good-quality tinned plum tomatoes', 'good-quality balsamic vinegar']",https://www.jamieoliver.com/recipes/pasta-recipes/quick-sausage-meatballs-with-a-tomato-and-basil-sauce-spaghetti-and-sweet-raw-peas/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/432_1_1436880109.jpg?tr=w-330
Meatballs &  pasta,"[""12 Jacob's cream crackers"", '4 sprigs of fresh rosemary', '2 heaped teaspoons Dijon mustard', '500 g quality minced beef, pork, or a mixture of the two', '1 heaped tablespoon dried oregano', '1 large free-range egg', 'olive oil', '1 bunch of fresh basil', '1 medium onion', '2 cloves of garlic', '½ a fresh or dried red chilli', '2 x 400 g tin of plum tomatoes', '2 tablespoons balsamic vinegar', '400 g dried spaghetti or penne', 'Parmesan cheese']",https://www.jamieoliver.com/recipes/pasta-recipes/meatballs-and-pasta/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/331_1_1436865256.jpg?tr=w-330
Tomato base sauce,"['100 g onions', '100 g leeks', '100 g celery', '100 g carrots', '100 g courgettes', '100 g peppers', '250 g squash, pumpkin or sweet potatoes', '12 g garlic', '15 g olive oil', '800 g tinned tomatoes']",https://www.jamieoliver.com/recipes/sauce-recipes/tomato-base-sauce/,https://img.jamieoliver.com/jamieoliver/recipe-database/105276793.jpg?tr=w-330
Vanilla custard,"['1 vanilla pod', '600 ml whole milk', '4 large free-range egg yolks', '2 tablespoons caster sugar', '1 tablespoon cornflour']",https://www.jamieoliver.com/recipes/egg-recipes/vanilla-custard/,https://img.jamieoliver.com/jamieoliver/recipe-database/89651486.jpg?tr=w-330
Basic tomato sauce,"['1 large clove of garlic', 'olive oil', '1 small dried red chilli', '2 teaspoons dried oregano', '3 x 400 g tins of quality Italian plum tomatoes', '1 tablespoon red wine vinegar', '1 handful of fresh basil , or marjoram', 'extra virgin olive oil']",https://www.jamieoliver.com/recipes/vegetable-recipes/basic-tomato-sauce/,https://img.jamieoliver.com/jamieoliver/recipe-database/89248537.jpg?tr=w-330
Mexican-style steak,"['1 x 3cm thick sirloin steak , (300g)', '1 Maris Piper potato , (300g)', '3 fresh green chillies', 'olive oil', 'SALSA', '½ a bunch of fresh coriander , (15g)', '½ a bunch of fresh mint , (15g)', '½ a clove of garlic', '1 fresh red chilli', '2 spring onions', '1 ripe tomato , on the vine', '1 lime', 'extra virgin olive oil', 'PEANUT SAUCE', '50 g unsalted peanuts', '25 g sesame seeds', '½ teaspoon cumin seeds', '1 clove of garlic', '1 sprig of fresh thyme', '½ teaspoon dried oregano', '½ a dried smoked chipotle chilli', '1 tablespoon tequila', '1-2 limes', '½ a fresh green chilli']",https://www.jamieoliver.com/recipes/beef-recipes/mexican-style-steak/,https://img.jamieoliver.com/jamieoliver/recipe-database/85128277.jpg?tr=w-330
Amba sauce,"['1 ripe mango', '1 large or 2 small limes', '1 clove of garlic', 'olive oil', '¼ teaspoon mustard seeds', '¼ teaspoon fenugreek seeds', '¼ teaspoon cayenne pepper', '¼ teaspoon sweet smoked paprika', '¼ teaspoon ground turmeric', '1 pinch of cayenne pepper , (optional)']",https://www.jamieoliver.com/recipes/fruit-recipes/amba-sauce/,https://img.jamieoliver.com/jamieoliver/recipe-database/82686989.jpg?tr=w-330
Garlic aïoli,"['2 large free-range eggs', '100 ml cold-pressed extra virgin olive oil', '300 ml mild olive oil', '1 lemon', '1 clove of garlic']",https://www.jamieoliver.com/recipes/egg-recipes/garlic-aioli/,https://img.jamieoliver.com/jamieoliver/recipe-database/78970257.jpg?tr=w-330
Hero tomato sauce,"['4 cloves of garlic', 'olive oil', '2 fresh red chillies', '1 big bunch of fresh basil (60g)', '4 x 400 g tins of quality cherry tomatoes']",https://www.jamieoliver.com/recipes/vegetable-recipes/hero-tomato-sauce/,https://img.jamieoliver.com/jamieoliver/recipe-database/79945535.jpg?tr=w-330
BBQ British ribs,"['75 g sea salt', '2 tablespoons white peppercorns', '6 fresh bay leaves', '4 racks of higher-welfare pork loin back ribs , (3kg in total)', '150 g radishes', 'BARBECUE SAUCE', '225 g HP sauce', '300 g tomato ketchup', '170 g English mustard', '150 ml Worcestershire sauce', '100 ml whisky', '750 ml fresh apple juice', '200 ml runny honey', 'POTATO SALAD', '500 g baby new potatoes', '½ a bunch of fresh dill , (15g)', '1 bunch of fresh chives , (30g)', '50 g pickled onions', '1 eating apple', '1 ripe pear', '200 g Greek yoghurt', '1 teaspoon English mustard', 'YOU ALSO NEED', '1 small handful whisky wood chips']",https://www.jamieoliver.com/recipes/pork-recipes/barbecued-british-ribs/,https://img.jamieoliver.com/jamieoliver/recipe-database/64503674.jpg?tr=w-330
Mark Hamill's roast sirloin & Yorkshire puddings,"['YORKSHIRE PUDDINGS (MAKES 6)', '4 large free-range eggs', '150 g plain flour', '175 ml whole milk', '50 g beef dripping', 'GRAVY', '2 kg beef bones , with bone marrow', '2 large leeks', '2 red onions', '2 heaped tablespoons plain flour', '100 ml red wine', '100 ml port', 'BEEF', '2 kg whole dry-aged sirloin of beef', 'olive oil', '40 g black peppercorns', '3 sprigs of fresh rosemary']",https://www.jamieoliver.com/recipes/beef-recipes/roast-sirloin-yorkshire-puddings/,https://img.jamieoliver.com/jamieoliver/recipe-database/63138359.jpg?tr=w-330
Sambal nenas (pineapple relish),"['1 small ripe pineapple', '1 clove of garlic', '2 shallots', '3 fresh red chillies', ""2 fresh bird's-eye chillies"", '2 tablespoons brown sugar', '1 lime']",https://www.jamieoliver.com/recipes/fruit-recipes/sambal-nenas/,https://img.jamieoliver.com/jamieoliver/recipe-database/63449597.jpg?tr=w-330
"Fish fingers, chips & easy tartare sauce","['2 sweet potatoes', 'olive oil', '200 g plain flour', '2 large free-range eggs', '1 tablespoon milk', '150 g breadcrumbs', '400 g firm white fish fillets , such as pollock, skin off, from sustainable sources', 'TARTARE SAUCE', 'a few sprigs of fresh flat-leaf parsley', '1 handful of baby capers', '1 handful of gherkins', '150 g free-range mayonnaise', '1 lemon']",https://www.jamieoliver.com/recipes/fish-recipes/fish-fingers-chips-easy-tartare-sauce/,https://img.jamieoliver.com/jamieoliver/recipe-database/46267287.jpg?tr=w-330
Coriander & mint chutney,"['100g fresh coriander', '100g fresh mint', '3 fresh green chillies', '1 lime', '½ teaspoon granulated sugar']",https://www.jamieoliver.com/recipes/condiments-recipes/coriander-mint-chutney/,https://img.jamieoliver.com/jamieoliver/recipe-database/46129453.jpg?tr=w-330
Baechu kimchi,"['1 Chinese cabbage , (about 800g)', '50 g salt', 'KIMCHI ""GLUE""', '150 ml Myeulchi Gookmul , (anchovy stock)', '1 tablespoon sweet rice flour', '4 tablespoons gochugaru , (Korean red chilli powder)', '2 spring onions', '1 carrot', '4 cloves of garlic', '1 cm piece of ginger', '1 apple', '1½ tablespoons fish sauce', '2 teaspoons saeujeot , (salted fermented shrimp)']",https://www.jamieoliver.com/recipes/vegetable-recipes/baechu-kimchi/,https://img.jamieoliver.com/jamieoliver/recipe-database/46129313.jpg?tr=w-330
Hollandaise sauce,"['150 g unsalted butter', '2 large free-range egg yolks', '1 dessert spoon white wine vinegar', '1 lemon']",https://www.jamieoliver.com/recipes/eggs-recipes/hollandaise-sauce/,https://img.jamieoliver.com/jamieoliver/recipe-database/FLUdOX-9KLaBqSmRnNRU_X.jpg?tr=w-330
Spicy cucumber pickle,"['6 pickling cucumbers , or 2 regular-sized cucumbers', '2 banana shallots', '2 teaspoons mustard seeds', '½ teaspoon ground turmeric', '2 star anise', '75 g caster sugar', '150 ml vinegar']",https://www.jamieoliver.com/recipes/vegetables-recipes/spicy-cucumber-pickle/,https://img.jamieoliver.com/jamieoliver/recipe-database/6KPZ51KNqAv9GsPOJymjV9.jpg?tr=w-330
Mango chutney,"['2 kg mangos (firm, but ripe)', '8 cardamom pods', '2 cloves of garlic', '1 fresh red chilli', '500 ml white wine vinegar', '400 g granulated sugar', '1 teaspoon cumin seeds', '1 teaspoon coriander seeds', '1 teaspoon chilli powder', '2 teaspoons nigella seeds', '8cm piece of ginger']",https://www.jamieoliver.com/recipes/fruit-recipes/mango-chutney/,https://img.jamieoliver.com/jamieoliver/recipe-database/BACXcJLeqgu8ykLRnnZ1Rq.jpg?tr=w-330
Walnut skordalia,"['80 g shelled walnuts', '40 g fresh breadcrumbs', '2 cloves of garlic', '50 ml red wine vinegar', '110 ml olive oil', 'sumac']",https://www.jamieoliver.com/recipes/uncategorised-recipes/walnut-skordalia/,https://img.jamieoliver.com/jamieoliver/recipe-database/DUae2ZqIqV8BP56TPMaQNk.jpg?tr=w-330
Simple houmous,"['1 x 400 g tin of chickpeas', '1 small clove of garlic', '1 tablespoon tahini', '1 lemon', 'extra virgin olive oil']",https://www.jamieoliver.com/recipes/vegetable-recipes/simple-houmous/,https://img.jamieoliver.com/jamieoliver/recipe-database/46287939.jpg?tr=w-330
Asparagus pâté,"['3 bunches of asparagus', '3 tablespoons clotted cream']",https://www.jamieoliver.com/recipes/vegetables-recipes/asparagus-p-t-/,https://img.jamieoliver.com/jamieoliver/recipe-database/46259345.jpg?tr=w-330
Salsa verde fresco,"['2 large fresh green chillies , ideally Serrano', '12 green tomatillos or green tomatoes', '2 onions', '1 clove of garlic', '½ a bunch of fresh coriander', '1 ripe avocado', '2 limes']",https://www.jamieoliver.com/recipes/vegetables-recipes/salsa-verde-fresco/,https://img.jamieoliver.com/jamieoliver/recipe-database/CvpqKXG6KqBBQma0CZ-PBT.jpg?tr=w-330
Charred pepper pesto,"['½ a bunch of fresh thyme', '2 cloves of garlic', '1 x 450 g jar of roasted red peppers', '1 handful of hazelnuts', '1 handful of freshly grated pecorino cheese', 'extra virgin olive oil']",https://www.jamieoliver.com/recipes/vegetables-recipes/charred-pepper-pesto/,https://img.jamieoliver.com/jamieoliver/recipe-database/46263941.jpg?tr=w-330
Radish pickle,"['1 bunch of radishes', '2 tablespoons red wine vinegar', '2 tablespoons caster sugar']",https://www.jamieoliver.com/recipes/vegetables-recipes/radish-pickle/,https://img.jamieoliver.com/jamieoliver/recipe-database/Fg6UsL1m4Y-BpO4yfiWqdH.jpg?tr=w-330
Easy tomato chutney,"['250 g red onions', '500 g mixed-colour tomatoes', '1 fresh red chilli', '75 ml red wine vinegar', '140 g brown sugar']",https://www.jamieoliver.com/recipes/vegetable-recipes/easy-tomato-chutney/,https://img.jamieoliver.com/jamieoliver/recipe-database/DQp8Pf7d43_BBMKgqOTB4O.jpg?tr=w-330
Pickled quail eggs,"['24 quail eggs', '2 shallots', '120 ml white wine vinegar', '60 ml dry white wine', '1/4 teaspoon celery seeds', '1/4 teaspoon aniseed', '8 cloves', '2 fresh bay leaves', '1/2 teaspoon fennel seeds', '1/2 teaspoon peppercorns', '1/2 teaspoon coriander seeds', '1/2 teaspoon paprika', '1/2 teaspoon sea salt']",https://www.jamieoliver.com/recipes/eggs-recipes/pickled-quail-eggs/,https://img.jamieoliver.com/jamieoliver/recipe-database/6iLdA_flKsH9yWaCHVv4mn.jpg?tr=w-330
Wine-gummy tomatoes,"['3.5 kg large ripe mixed tomatoes', '8 cloves of garlic', 'olive oil', '½ a bunch of fresh soft herbs , such as chives, mint, basil or fennel tops', '200 ml extra virgin olive oil']",https://www.jamieoliver.com/recipes/vegetables-recipes/wine-gummy-tomatoes/,https://img.jamieoliver.com/jamieoliver/recipe-database/46262778.jpg?tr=w-330
Broad bean dip,"['300 g broad beans (podded weight)', '3 tablespoons crème fraîche', '½ a lemon', '1 tablespoon fresh dill', 'flatbreads, pitta bread or chunky bread']",https://www.jamieoliver.com/recipes/vegetables-recipes/broad-bean-dip/,https://img.jamieoliver.com/jamieoliver/recipe-database/23Y4TR4AaItBwHTtLj2Iza.jpg?tr=w-330
Dipping salts for boiled quail eggs,"['SMOKY SWEET', '½ tablespoon sweet smoked paprika', 'a pinch of cayenne pepper', '3 tablespoons sea salt', 'GREEN ONION', '1 tablespoon chopped chives', '½ teaspoon cracked black pepper', '½ tablespoon lemon zest', '3 tablespoons sea salt', 'ORIENTAL', '½ tablespoon togarashi seasoning', '1 tablespoon black or white sesame seeds, toasted', '3 tablespoons sea salt']",https://www.jamieoliver.com/recipes/eggs-recipes/dipping-salts-for-boiled-quail-eggs/,https://img.jamieoliver.com/jamieoliver/recipe-database/5WkeQykjaus8f1pY0GSIDc.jpg?tr=w-330
Christmas day gravy,"['1 x veg trivet , (see Jamie’s easy turkey recipe)', '2 heaped tablespoons plain flour', '1.5 litres organic chicken stock', '1 splash of red wine, vin santo, sherry or port , optional', '1 tablespoon cranberry or redcurrant jelly']",https://www.jamieoliver.com/recipes/turkey-recipes/christmas-day-gravy/,https://img.jamieoliver.com/jamieoliver/recipe-database/ACiXj1oZK_CBVkWgijXv4p.jpg?tr=w-330
Cheat's cranberry sauce,"['1 eating apple', '1 knob of unsalted butter', '1 fresh bay leaf , optional', '1 cinnamon stick , or 1 pinch of ground cinnamon', '1 x 250 g jar of quality cranberry sauce']",https://www.jamieoliver.com/recipes/fruit-recipes/cheat-s-cranberry-sauce/,https://img.jamieoliver.com/jamieoliver/recipe-database/CnUjARk04FJBqc7pO-1BVO.jpg?tr=w-330
Cranberry & chilli jam,"['2 red onions', '4 cloves of garlic', '3-4 long fresh red chillies', 'olive oil', '500 g fresh cranberries', '150 g sugar', '40 ml red wine vinegar']",https://www.jamieoliver.com/recipes/fruit-recipes/cranberry-chilli-jam/,https://img.jamieoliver.com/jamieoliver/recipe-database/4SajxoGYKwgBCiY4MQ2Eh9.jpg?tr=w-330
Food Allergy Mums' gravy,"['Pan juice from the turkey , approximately 100ml', '2 teaspoons cornflour', '1 tablespoon cold water', '100 - 300 ml fresh stock , (which you can make yourself or buy from most supermarkets)']",https://www.jamieoliver.com/recipes/turkey-recipes/food-allergy-mums-gravy/,https://img.jamieoliver.com/jamieoliver/recipe-database/FkZBWe7najTBZl8t4jO8Qn.jpg?tr=w-330
Sriracha,"['2-3 tablespoons palm sugar', '100 g long red chillies', '75 g bird’s eye chillies', '12 cloves of garlic', '150 ml distilled vinegar']",https://www.jamieoliver.com/recipes/vegetables-recipes/sriracha/,https://img.jamieoliver.com/jamieoliver/recipe-database/CtzG5KWy4pz8tHAiXnt7bD.jpg?tr=w-330
Beetroot dip,"['3 sprigs of fresh thyme', '4 vac-packed beetroot', '1 teaspoon caraway seeds', '3 tablespoons crème fraîche', '1 tablespoon horseradish', 'rye bread']",https://www.jamieoliver.com/recipes/vegetable-recipes/beetroot-dip/,https://img.jamieoliver.com/jamieoliver/recipe-database/46262343.jpg?tr=w-330
Wholegrain mustard,"['115 g black mustard seeds', '115 g yellow mustard seeds', ""85 ml British beer , such as Fuller's London Pride"", '1 tablespoon sea salt', '85 ml malt vinegar', '1 tablespoon runny honey']",https://www.jamieoliver.com/recipes/uncategorised-recipes/wholegrain-mustard/,https://img.jamieoliver.com/jamieoliver/recipe-database/7V8T8z2bqSGBx_TWyPFtpG.jpg?tr=w-330
Homemade mustard,"['100 g yellow mustard seeds', '150 ml Champagne vinegar , (you can also use cider vinegar)', '150 ml white wine', '4-5 sprigs of fresh tarragon']",https://www.jamieoliver.com/recipes/uncategorised-recipes/homemade-mustard/,https://img.jamieoliver.com/jamieoliver/recipe-database/46258980.jpg?tr=w-330
Spiced plum chutney,"['vegetable oil', '4 shallots', '1 kg mixed plums', '3 fresh bay leaves', '1 cinnamon stick', '5 cloves', '½ teaspoon ground allspice', '½ teaspoon ground ginger', '400 g brown sugar', '1 orange', 'cider vinegar']",https://www.jamieoliver.com/recipes/fruit-recipes/spiced-plum-chutney/,https://img.jamieoliver.com/jamieoliver/recipe-database/2JSuUZVHqjw8Hxu1xkzZUn.jpg?tr=w-330
Instant pickled onions,"['500 ml red wine vinegar', '½ a bunch of fresh thyme , (15g)', '500 ml white wine vinegar', '4 fresh bay leaves', '500 g red onions', '500 g white onions']",https://www.jamieoliver.com/recipes/vegetables-recipes/instant-pickled-onions/,https://img.jamieoliver.com/jamieoliver/recipe-database/46257761.jpg?tr=w-330
South Indian pumpkin pickle,"['2 red onions', '3 cloves of garlic', '2.5 cm piece of ginger', '500 g pumpkin', '2 fresh green chillies', 'vegetable oil', '1 teaspoon mustard seeds', '1 teaspoon fenugreek seeds', '1 tablespoon ground coriander', '1 tablespoon ground cumin', '1 tablespoon turmeric', '1 x 400 g tin of plum tomatoes', '6 limes', 'cider vinegar', '250 g brown sugar']",https://www.jamieoliver.com/recipes/vegetables-recipes/south-indian-pumpkin-pickle/,https://img.jamieoliver.com/jamieoliver/recipe-database/EePxsSJAaqzB20myppOCtn.jpg?tr=w-330
Lemon pickle,"['2 lemons', '1 small fresh red chilli', '2 tablespoons olive oil', '1 tablespoon yellow mustard seeds', '1 teaspoon cumin seeds', '1 small handful curry leaves', '3 tablespoons caster sugar']",https://www.jamieoliver.com/recipes/fruit-recipes/lemon-pickle/,https://img.jamieoliver.com/jamieoliver/recipe-database/8x-xU1i0qUd9gVlDlWJWLa.jpg?tr=w-330
Homemade lime pickle,"['250 g preserved lemons', '2 fresh green chillies', 'a few springs of fresh coriander', 'vegetable oil', '1 tablespoon grated ginger', '75 g hot curry paste', '1 tablespoon tomato purée', '2 limes', '8 poppadoms , shop-bought']",https://www.jamieoliver.com/recipes/fruit-recipes/homemade-lime-pickle/,https://img.jamieoliver.com/jamieoliver/recipe-database/2ML8h8ZZqNh9Lp2z5HRtrI.jpg?tr=w-330
Kimchi,"['1 Chinese cabbage', '6 cloves of garlic', '1 thumb-sized piece of ginger', '2 teaspoons caster sugar', '2 tablespoons Korean shrimp paste', '2 tablespoons dried gochugaru , (see tip)', '200 g daikon , (see tip)', '6 spring onions']",https://www.jamieoliver.com/recipes/vegetables-recipes/kimchi/,https://img.jamieoliver.com/jamieoliver/recipe-database/6EYwjcReqvD9Lajgy0GMA7.jpg?tr=w-330
